Semana,Almacen,Producto,Cantidad
2021-05-31,023,GELB1000612,1.0
2021-06-07,028,GELB1000612,1.0
2021-07-05,025,GELB1000612,1.0
2021-07-05,124,GELB1000612,1.0
2021-07-12,124,GELB1000612,1.0
2021-08-02,011,GELB1000612,1.0
2021-08-30,011,GELB1000612,1.0
2021-09-13,010,GELB1000612,1.0
2021-09-20,202,GELB1000612,1.0
2021-09-27,123,GELB1000612,1.0
2021-10-04,011,GELB1000612,2.0
2021-10-04,003,GELB1000612,1.0
2021-10-18,011,GELB1000612,1.0
2021-10-18,011,GELB1000612,1.0
2021-11-29,124,GELB1000612,1.0
2021-12-06,011,GELB1000612,1.0
2021-03-01,023,GELB1000613,1.0
2021-03-15,124,GELB1000613,1.0
2021-04-05,028,GELB1000613,1.0
2021-04-19,028,GELB1000613,1.0
2021-05-03,003,GELB1000613,2.0
2021-05-10,124,GELB1000613,1.0
2021-05-10,124,GELB1000613,1.0
2021-05-31,003,GELB1000613,1.0
2021-05-31,023,GELB1000613,2.0
2021-06-07,010,GELB1000613,1.0
2021-06-14,028,GELB1000613,1.0
2021-06-14,023,GELB1000613,1.0
2021-06-28,124,GELB1000613,1.0
2021-08-02,028,GELB1000613,1.0
2021-09-06,011,GELB1000613,2.0
2021-09-20,202,GELB1000613,1.0
2021-09-27,003,GELB1000613,1.0
2021-10-04,025,GELB1000613,2.0
2021-10-04,003,GELB1000613,1.0
2021-10-04,011,GELB1000613,1.0
2021-10-11,122,GELB1000613,1.0
2021-10-11,011,GELB1000613,1.0
2021-10-11,124,GELB1000613,2.0
2021-10-18,124,GELB1000613,1.0
2021-10-25,202,GELB1000613,2.0
2021-11-01,023,GELB1000613,1.0
2021-12-20,028,GELB1000613,1.0
2021-03-22,028,GELB1000614,1.0
2021-03-29,010,GELB1000614,1.0
2021-04-26,028,GELB1000614,2.0
2021-04-26,202,GELB1000614,1.0
2021-06-07,028,GELB1000614,2.0
2021-06-14,124,GELB1000614,1.0
2021-06-14,003,GELB1000614,1.0
2021-06-21,011,GELB1000614,1.0
2021-07-05,202,GELB1000614,3.0
2021-09-06,028,GELB1000614,2.0
2021-09-13,028,GELB1000614,1.0
2021-09-20,124,GELB1000614,1.0
2021-09-27,124,GELB1000614,1.0
2021-10-11,011,GELB1000614,1.0
2021-10-18,026,GELB1000614,2.0
2021-12-06,003,GELB1000614,1.0
2021-12-13,010,GELB1000614,1.0
2021-02-15,028,GELB1000615,2.0
2021-04-05,028,GELB1000615,1.0
2021-05-03,010,GELB1000615,1.0
2021-05-10,010,GELB1000615,1.0
2021-05-24,202,GELB1000615,2.0
2021-06-07,023,GELB1000615,1.0
2021-06-07,011,GELB1000615,1.0
2021-07-19,alm,GELB1000615,1.0
2021-10-04,011,GELB1000615,1.0
2021-10-18,003,GELB1000615,1.0
2021-10-18,011,GELB1000615,1.0
2021-11-15,023,GELB1000615,1.0
2021-11-22,028,GELB1000615,1.0
2021-11-29,010,GELB1000615,1.0
2021-12-20,202,GELB1000615,2.0
2021-04-12,010,GELB1000616,1.0
2021-05-10,011,GELB1000616,2.0
2021-07-05,007,GELB1000616,1.0
2021-07-05,124,GELB1000616,1.0
2021-07-19,028,GELB1000616,1.0
2021-07-26,124,GELB1000616,1.0
2021-08-02,025,GELB1000616,1.0
2021-09-20,alm,GELB1000616,1.0
2021-10-11,011,GELB1000616,1.0
2021-10-18,122,GELB1000616,1.0
2021-10-18,007,GELB1000616,1.0
2021-02-08,202,GELB1000617,1.0
2021-05-24,028,GELB1000617,1.0
2021-03-15,124,GELB1000618,1.0
2021-04-19,028,GELB1000618,1.0
2021-04-26,028,GELB1000618,1.0
2021-05-17,028,GELB1000618,1.0
2021-09-06,028,GELB1000618,1.0
2021-09-20,028,GELB1000618,1.0
2021-11-08,028,GELB1000618,1.0
2021-12-06,028,GELB1000618,1.0
2021-12-20,028,GELB1000618,1.0
2021-05-10,010,GELB1000619,1.0
2021-07-12,028,GELB1000619,1.0
2021-10-18,028,GELB1000619,2.0
2021-01-25,028,GELB1000620,1.0
2021-03-15,028,GELB1000620,1.0
2021-07-12,028,GELB1000621,1.0
2021-04-26,028,GELB1000622,1.0
2021-05-03,028,GELB1000622,1.0
2021-05-10,028,GELB1000622,1.0
2021-06-07,028,GELB1000623,2.0
2021-10-11,124,GELB1000623,1.0
2021-10-25,028,GELB1000624,1.0
2021-09-27,124,GELB1000627,1.0
2021-05-03,025,GELB1000628,1.0
2021-10-25,028,GELB1000628,1.0
2021-06-14,028,GELB1000629,1.0
2021-04-19,011,GELB1000801,1.0
2021-06-21,018,GELB1000801,2.0
2021-06-28,011,GELB1000804,3.0
2021-08-09,023,GELB1000804,1.0
2021-02-08,011,GELB1000805,1.0
2021-08-23,007,GELB1000805,1.0
2021-12-13,124,GELB1000805,1.0
2021-12-13,028,GELB1000805,1.0
2021-03-29,007,GELB1000806,1.0
2021-05-10,alm,GELB1000806,1.0
2021-10-25,018,GELB1000806,1.0
2021-12-06,028,GELB1000809,1.0
2021-03-15,007,GELB1000810,1.0
2021-05-03,011,GELB1000810,1.0
2021-07-26,011,GELB1000810,1.0
2021-10-11,011,GELB1000810,1.0
2021-10-18,122,GELB1000810,1.0
2021-04-26,011,GELB1000811,1.0
2021-06-07,011,GELB1000811,2.0
2021-08-02,124,GELB1000811,2.0
2021-08-09,124,GELB1000811,2.0
2021-08-30,011,GELB1000811,2.0
2021-10-11,011,GELB1000811,2.0
2021-10-11,011,GELB1000811,1.0
2021-11-15,202,GELB1000811,1.0
2021-11-29,011,GELB1000811,1.0
2021-12-20,202,GELB1000811,2.0
2021-04-12,010,GELB1000812,1.0
2021-04-26,011,GELB1000812,1.0
2021-06-21,032,GELB1000812,1.0
2021-08-23,alm,GELB1000812,1.0
2021-03-15,124,GELB1000813,2.0
2021-05-24,010,GELB1000813,1.0
2021-08-09,202,GELB1000813,1.0
2021-02-15,028,GELB1000817,1.0
2021-03-15,028,GELB1000817,1.0
2021-04-05,028,GELB1000817,1.0
2021-06-14,028,GELB1000817,1.0
2021-11-29,011,GELB1000817,1.0
2021-06-14,028,GELB1000818,1.0
2021-09-06,028,GELB1000818,1.0
2021-09-13,028,GELB1000818,1.0
2021-01-25,028,GELB1000819,1.0
2021-04-26,028,GELB1000819,1.0
2021-09-13,124,GELB1000819,2.0
2021-09-27,124,GELB1000819,1.0
2021-07-12,124,GELB1000820,1.0
2021-09-20,124,GELB1000820,1.0
2021-11-22,028,GELB1000820,1.0
2021-06-28,124,GELB1000821,1.0
2021-04-19,028,GELB1000823,1.0
2021-06-14,028,GELB1000823,1.0
2021-07-26,124,GELB1000824,1.0
2021-09-20,124,GELB1000824,1.0
2021-05-10,028,GELB1000826,1.0
2021-07-12,123,GELB1001001,2.0
2021-07-12,123,GELB1001001,1.0
2021-08-02,123,GELB1001001,1.0
2021-09-27,011,GELB1001001,1.0
2021-04-26,028,GELB1001003,1.0
2021-08-23,011,GELB1001003,2.0
2021-05-24,015,GELB1001004,2.0
2021-07-19,028,GELB1001004,2.0
2021-03-01,003,GELB1001006,1.0
2021-04-26,028,GELB1001006,2.0
2021-04-26,028,GELB1001006,3.0
2021-06-14,028,GELB1001006,1.0
2021-07-26,011,GELB1001006,1.0
2021-10-25,202,GELB1001006,1.0
2021-11-22,032,GELB1001006,1.0
2021-12-13,032,GELB1001006,1.0
2021-04-05,028,GELB1001007,1.0
2021-04-26,028,GELB1001007,1.0
2021-04-26,028,GELB1001007,1.0
2021-05-10,028,GELB1001007,1.0
2021-05-24,028,GELB1001007,1.0
2021-07-26,124,GELB1001007,2.0
2021-08-02,011,GELB1001007,2.0
2021-10-25,202,GELB1001007,1.0
2021-11-22,032,GELB1001008,2.0
2021-12-13,032,GELB1001008,2.0
2021-07-26,124,GELB1001009,1.0
2021-04-05,011,GELB1001010,1.0
2021-05-03,011,GELB1001011,1.0
2021-05-17,011,GELB1001011,1.0
2021-10-18,028,GELB1001011,1.0
2021-05-31,028,GELB1001012,1.0
2021-06-21,025,GELB1001012,2.0
2021-07-26,028,GELB1001012,1.0
2021-04-05,011,GELB1001013,1.0
2021-04-05,028,GELB1001013,1.0
2021-05-24,122,GELB1001013,1.0
2021-06-21,011,GELB1001014,1.0
2021-07-26,124,GELB1001014,1.0
2021-07-26,124,GELB1001014,1.0
2021-08-16,028,GELB1001014,1.0
2021-08-16,028,GELB1001014,1.0
2021-08-30,023,GELB1001014,1.0
2021-10-25,011,GELB1001014,1.0
2021-11-29,124,GELB1001014,1.0
2021-04-12,010,GELB1001015,1.0
2021-04-26,028,GELB1001015,2.0
2021-05-17,011,GELB1001015,1.0
2021-08-16,025,GELB1001015,1.0
2021-04-05,028,GELB1001016,1.0
2021-07-12,124,GELB1001016,1.0
2021-08-30,025,GELB1001016,1.0
2021-09-20,124,GELB1001016,1.0
2021-09-06,028,GELB1001018,1.0
2021-04-19,028,GELB1001025,1.0
2021-07-26,123,GELB1001201,1.0
2021-04-26,028,GELB1001202,1.0
2021-04-12,007,GELB1001203,1.0
2021-05-24,011,GELB1001203,1.0
2021-10-25,011,GELB1001203,2.0
2021-06-07,010,GELB1001204,2.0
2021-04-19,124,GELB1001205,2.0
2021-05-17,028,GELB1001205,1.0
2021-10-04,023,GELB1001205,1.0
2021-03-01,003,GELB1001206,2.0
2021-05-17,028,GELB1001206,1.0
2021-07-26,alm,GELB1001206,1.0
2021-10-25,122,GELB1001206,1.0
2021-12-13,alm,GELB1001206,1.0
2021-04-19,alm,GELB1001207,2.0
2021-05-10,025,GELB1001207,2.0
2021-11-08,124,GELB1001207,2.0
2021-04-19,122,GELB1001208,1.0
2021-02-08,025,GELB1001209,1.0
2021-03-29,007,GELB1001209,1.0
2021-05-10,028,GELB1001209,1.0
2021-05-24,122,GELB1001209,1.0
2021-06-07,202,GELB1001209,1.0
2021-08-16,007,GELB1001209,1.0
2021-04-19,003,GELB1001210,2.0
2021-08-09,202,GELB1001210,1.0
2021-12-13,alm,GELB1001210,1.0
2021-12-27,025,GELB1001210,1.0
2021-05-03,028,GELB1001211,1.0
2021-06-21,025,GELB1001211,1.0
2021-05-03,028,GELB1001212,1.0
2021-05-10,011,GELB1001212,1.0
2021-07-12,202,GELB1001212,2.0
2021-08-16,023,GELB1001212,1.0
2021-04-05,028,GELB1001213,2.0
2021-04-12,028,GELB1001213,1.0
2021-06-07,018,GELB1001213,1.0
2021-11-22,032,GELB1001213,1.0
2021-12-06,028,GELB1001213,1.0
2021-12-06,028,GELB1001213,1.0
2021-12-13,032,GELB1001213,1.0
2021-06-14,010,GELB1001214,2.0
2021-07-19,028,GELB1001214,2.0
2021-12-27,025,GELB1001214,1.0
2021-05-10,011,GELB1001215,2.0
2021-09-20,124,GELB1001216,1.0
2021-10-04,124,GELB1001216,1.0
2021-08-02,011,GELB1001217,1.0
2021-09-27,028,GELB1001217,1.0
2021-11-29,124,GELB1001217,1.0
2021-04-26,028,GELB1001219,1.0
2021-07-19,124,GELB1001219,1.0
2021-12-20,124,GELB1001219,1.0
2021-04-26,028,GELB1001220,1.0
2021-05-10,124,GELB1001220,1.0
2021-06-28,015,GELB1001220,1.0
2021-12-06,028,GELB1001220,1.0
2021-04-05,028,GELB1001221,1.0
2021-05-03,028,GELB1001224,1.0
2021-07-12,124,GELB1001224,1.0
2021-09-27,124,GELB1001224,1.0
2021-05-10,028,GELB1001225,1.0
2021-05-10,028,GELB1001229,1.0
2021-07-05,124,GELB1001229,1.0
2021-10-25,003,GELB1001605,1.0
2021-11-08,003,GELB1001605,1.0
2021-05-03,018,GELB1001606,2.0
2021-05-03,028,GELB1001608,1.0
2021-11-15,011,GELB1001608,1.0
2021-03-15,202,GELB1001609,1.0
2021-12-20,124,GELB1001609,1.0
2021-06-07,122,GELB1001611,1.0
2021-11-22,alm,GELB1001612,1.0
2021-10-18,124,GELB1001613,1.0
2021-12-20,124,GELB1001618,1.0
2021-05-03,025,GELB1002005,1.0
2021-02-15,202,GELB1002009,1.0
2021-02-15,202,GELB1002012,1.0
2021-03-15,202,GELB1002013,1.0
2021-07-05,003,GELB1002014,4.0
2021-11-29,202,GELB1002014,2.0
2021-04-19,028,GELB1002505,1.0
2021-06-14,011,GELIDC00401,1.0
2021-07-05,010,GELIDC00401,1.0
2021-07-26,alm,GELIDC00402,1.0
2021-09-20,011,GELIDC00402,1.0
2021-10-18,011,GELIDC00402,1.0
2021-10-18,011,GELIDC00402,1.0
2021-06-21,alm,GELIDC00601,1.0
2021-08-02,026,GELIDC00601,1.0
2021-08-02,alm,GELIDC00601,1.0
2021-05-10,026,GELIDC00602,1.0
2021-06-14,011,GELIDC00602,1.0
2021-06-21,015,GELIDC00602,1.0
2021-07-12,alm,GELIDC00602,1.0
2021-05-31,018,GELIDC00801,2.0
2021-07-19,202,GELIDC00801,1.0
2021-08-30,023,GELIDC00801,1.0
2021-05-10,026,GELIDC00802,1.0
2021-06-07,018,GELIDC01001,1.0
2021-07-26,023,GELIDC01002,1.0
2021-04-05,026,GELIDC01201,2.0
2021-05-10,026,GELIDC01201,1.0
2021-03-22,026,GELIDC01202,1.0
2021-07-05,025,GELIDC01202,1.0
2021-10-04,025,GELIDS00401,1.0
2021-06-28,026,GELIDS00402,1.0
2021-06-21,alm,GELIDS00802,1.0
2021-04-19,123,GELISC00401,1.0
2021-04-19,223,GELISC00401,1.0
2021-07-19,018,GELISC00401,1.0
2021-08-23,011,GELISC00401,1.0
2021-09-27,028,GELISC00401,1.0
2021-11-01,028,GELISC00401,1.0
2021-11-08,010,GELISC00401,1.0
2021-06-28,011,GELISC00402,1.0
2021-12-06,025,GELISC00402,1.0
2021-06-21,011,GELISC00403,1.0
2021-09-06,011,GELISC00403,1.0
2021-09-20,alm,GELISC00403,1.0
2021-10-18,011,GELISC00403,1.0
2021-02-15,011,GELISC00404,1.0
2021-04-26,011,GELISC00404,1.0
2021-05-10,018,GELISC00404,1.0
2021-06-14,011,GELISC00404,1.0
2021-09-27,010,GELISC00404,1.0
2021-10-25,011,GELISC00404,1.0
2021-02-01,025,GELISC00405,1.0
2021-03-29,010,GELISC00405,1.0
2021-04-05,018,GELISC00405,1.0
2021-04-12,010,GELISC00405,1.0
2021-04-12,010,GELISC00405,1.0
2021-04-12,023,GELISC00405,1.0
2021-04-12,010,GELISC00405,1.0
2021-04-19,010,GELISC00405,1.0
2021-04-26,023,GELISC00405,1.0
2021-05-03,010,GELISC00405,1.0
2021-05-03,028,GELISC00405,1.0
2021-05-03,015,GELISC00405,1.0
2021-05-10,010,GELISC00405,1.0
2021-05-17,026,GELISC00405,1.0
2021-05-17,028,GELISC00405,1.0
2021-05-24,003,GELISC00405,1.0
2021-05-24,010,GELISC00405,2.0
2021-05-24,010,GELISC00405,1.0
2021-05-31,007,GELISC00405,1.0
2021-05-31,010,GELISC00405,1.0
2021-05-31,028,GELISC00405,1.0
2021-06-07,028,GELISC00405,1.0
2021-06-07,026,GELISC00405,1.0
2021-06-14,010,GELISC00405,1.0
2021-06-14,025,GELISC00405,2.0
2021-06-14,010,GELISC00405,1.0
2021-06-21,010,GELISC00405,1.0
2021-06-21,025,GELISC00405,1.0
2021-06-21,025,GELISC00405,1.0
2021-06-28,025,GELISC00405,1.0
2021-06-28,007,GELISC00405,1.0
2021-06-28,010,GELISC00405,3.0
2021-07-05,alm,GELISC00405,2.0
2021-07-12,007,GELISC00405,1.0
2021-07-12,025,GELISC00405,2.0
2021-07-19,010,GELISC00405,2.0
2021-07-19,010,GELISC00405,1.0
2021-07-26,011,GELISC00405,1.0
2021-09-13,010,GELISC00405,1.0
2021-09-20,202,GELISC00405,1.0
2021-09-27,028,GELISC00405,1.0
2021-10-04,010,GELISC00405,1.0
2021-10-11,028,GELISC00405,1.0
2021-10-18,011,GELISC00405,1.0
2021-10-25,202,GELISC00405,1.0
2021-02-08,010,GELISC00406,1.0
2021-03-29,007,GELISC00406,1.0
2021-05-03,010,GELISC00406,1.0
2021-06-07,010,GELISC00406,2.0
2021-06-07,025,GELISC00406,3.0
2021-06-21,025,GELISC00406,1.0
2021-06-21,025,GELISC00406,1.0
2021-06-28,007,GELISC00406,1.0
2021-06-28,007,GELISC00406,1.0
2021-07-05,alm,GELISC00406,1.0
2021-07-19,010,GELISC00406,1.0
2021-07-26,026,GELISC00406,1.0
2021-08-02,011,GELISC00406,1.0
2021-08-16,010,GELISC00406,1.0
2021-09-13,010,GELISC00406,1.0
2021-09-27,007,GELISC00406,1.0
2021-09-27,010,GELISC00406,1.0
2021-09-27,010,GELISC00406,1.0
2021-10-04,010,GELISC00406,1.0
2021-10-04,010,GELISC00406,2.0
2021-10-04,010,GELISC00406,1.0
2021-10-04,025,GELISC00406,1.0
2021-10-11,010,GELISC00406,1.0
2021-10-11,010,GELISC00406,1.0
2021-10-18,010,GELISC00406,1.0
2021-10-18,010,GELISC00406,1.0
2021-10-25,018,GELISC00406,1.0
2021-10-25,010,GELISC00406,2.0
2021-10-25,007,GELISC00406,1.0
2021-11-15,011,GELISC00406,1.0
2021-11-22,010,GELISC00406,1.0
2021-12-20,010,GELISC00406,2.0
2021-03-15,010,GELISC00407,1.0
2021-03-22,026,GELISC00407,1.0
2021-04-12,023,GELISC00407,1.0
2021-04-19,010,GELISC00407,1.0
2021-04-19,023,GELISC00407,1.0
2021-05-03,023,GELISC00407,1.0
2021-05-10,023,GELISC00407,1.0
2021-05-10,025,GELISC00407,1.0
2021-05-24,026,GELISC00407,1.0
2021-05-24,007,GELISC00407,1.0
2021-06-07,011,GELISC00407,1.0
2021-06-14,202,GELISC00407,3.0
2021-06-28,025,GELISC00407,1.0
2021-06-28,010,GELISC00407,1.0
2021-08-09,007,GELISC00407,1.0
2021-08-09,010,GELISC00407,1.0
2021-08-23,025,GELISC00407,2.0
2021-08-30,023,GELISC00407,1.0
2021-10-04,010,GELISC00407,1.0
2021-11-29,025,GELISC00407,1.0
2021-12-06,010,GELISC00407,1.0
2021-02-15,007,GELISC00408,1.0
2021-06-14,007,GELISC00408,1.0
2021-06-28,010,GELISC00408,1.0
2021-06-28,007,GELISC00408,1.0
2021-09-20,011,GELISC00408,1.0
2021-10-18,011,GELISC00408,1.0
2021-11-22,018,GELISC00408,1.0
2021-02-08,025,GELISC00409,2.0
2021-03-15,015,GELISC00409,1.0
2021-03-22,015,GELISC00409,1.0
2021-04-12,025,GELISC00409,1.0
2021-04-19,010,GELISC00409,1.0
2021-05-03,011,GELISC00409,1.0
2021-05-10,202,GELISC00409,1.0
2021-05-17,011,GELISC00409,1.0
2021-05-17,028,GELISC00409,1.0
2021-05-17,011,GELISC00409,1.0
2021-05-24,007,GELISC00409,1.0
2021-05-31,122,GELISC00409,1.0
2021-06-07,007,GELISC00409,1.0
2021-06-14,025,GELISC00409,1.0
2021-06-14,025,GELISC00409,1.0
2021-06-21,025,GELISC00409,1.0
2021-06-21,010,GELISC00409,1.0
2021-06-28,007,GELISC00409,2.0
2021-06-28,025,GELISC00409,1.0
2021-06-28,202,GELISC00409,2.0
2021-06-28,007,GELISC00409,1.0
2021-07-12,025,GELISC00409,1.0
2021-08-23,007,GELISC00409,1.0
2021-08-23,202,GELISC00409,1.0
2021-10-18,011,GELISC00409,1.0
2021-10-25,015,GELISC00409,2.0
2021-12-06,028,GELISC00409,1.0
2021-12-13,003,GELISC00409,1.0
2021-12-13,010,GELISC00409,1.0
2021-03-08,003,GELISC00410,1.0
2021-03-15,011,GELISC00410,1.0
2021-04-19,011,GELISC00410,1.0
2021-05-03,003,GELISC00410,1.0
2021-05-10,003,GELISC00410,1.0
2021-05-17,122,GELISC00410,1.0
2021-05-24,003,GELISC00410,2.0
2021-05-31,011,GELISC00410,1.0
2021-05-31,011,GELISC00410,1.0
2021-06-07,011,GELISC00410,1.0
2021-06-07,011,GELISC00410,2.0
2021-06-14,010,GELISC00410,1.0
2021-06-21,011,GELISC00410,1.0
2021-07-05,010,GELISC00410,1.0
2021-07-19,003,GELISC00410,1.0
2021-08-30,011,GELISC00410,1.0
2021-09-20,007,GELISC00410,1.0
2021-09-27,alm,GELISC00410,1.0
2021-10-04,025,GELISC00410,1.0
2021-10-04,018,GELISC00410,1.0
2021-10-18,025,GELISC00410,1.0
2021-10-18,003,GELISC00410,1.0
2021-11-01,010,GELISC00410,1.0
2021-11-08,202,GELISC00410,1.0
2021-11-15,007,GELISC00410,1.0
2021-11-22,202,GELISC00410,1.0
2021-12-06,010,GELISC00410,2.0
2021-03-15,015,GELISC00411,1.0
2021-04-12,202,GELISC00411,1.0
2021-04-26,015,GELISC00411,1.0
2021-05-03,003,GELISC00411,1.0
2021-05-03,007,GELISC00411,1.0
2021-05-17,011,GELISC00411,1.0
2021-05-24,011,GELISC00411,1.0
2021-05-24,010,GELISC00411,1.0
2021-05-31,007,GELISC00411,1.0
2021-06-07,011,GELISC00411,1.0
2021-06-14,011,GELISC00411,1.0
2021-06-21,010,GELISC00411,2.0
2021-06-21,007,GELISC00411,1.0
2021-06-28,202,GELISC00411,1.0
2021-06-28,003,GELISC00411,1.0
2021-08-30,011,GELISC00411,1.0
2021-09-06,011,GELISC00411,2.0
2021-09-06,011,GELISC00411,1.0
2021-09-20,010,GELISC00411,1.0
2021-10-18,011,GELISC00411,1.0
2021-10-18,011,GELISC00411,1.0
2021-11-01,015,GELISC00411,2.0
2021-11-08,028,GELISC00411,1.0
2021-11-15,202,GELISC00411,1.0
2021-11-22,025,GELISC00411,1.0
2021-03-15,202,GELISC00412,1.0
2021-04-12,202,GELISC00412,1.0
2021-05-03,010,GELISC00412,1.0
2021-05-10,010,GELISC00412,1.0
2021-05-24,010,GELISC00412,1.0
2021-05-31,007,GELISC00412,1.0
2021-06-07,025,GELISC00412,1.0
2021-06-07,011,GELISC00412,1.0
2021-06-14,011,GELISC00412,2.0
2021-06-21,007,GELISC00412,1.0
2021-06-21,011,GELISC00412,1.0
2021-07-19,028,GELISC00412,1.0
2021-07-26,010,GELISC00412,1.0
2021-08-02,025,GELISC00412,2.0
2021-08-16,007,GELISC00412,1.0
2021-08-23,007,GELISC00412,1.0
2021-08-30,025,GELISC00412,2.0
2021-09-20,028,GELISC00412,1.0
2021-09-27,202,GELISC00412,1.0
2021-09-27,010,GELISC00412,1.0
2021-10-18,011,GELISC00412,1.0
2021-10-18,011,GELISC00412,1.0
2021-10-25,028,GELISC00412,1.0
2021-11-01,028,GELISC00412,1.0
2021-11-22,011,GELISC00412,2.0
2021-11-29,007,GELISC00412,1.0
2021-11-01,028,GELISC00413,1.0
2021-03-15,018,GELISC00601,1.0
2021-04-19,123,GELISC00601,2.0
2021-04-19,123,GELISC00601,2.0
2021-05-24,018,GELISC00601,1.0
2021-07-26,223,GELISC00601,1.0
2021-08-16,123,GELISC00601,1.0
2021-09-27,015,GELISC00601,1.0
2021-09-27,223,GELISC00601,1.0
2021-11-22,123,GELISC00601,1.0
2021-06-07,010,GELISC00602,1.0
2021-07-12,015,GELISC00602,1.0
2021-08-23,alm,GELISC00602,1.0
2021-09-06,018,GELISC00602,1.0
2021-06-07,010,GELISC00603,1.0
2021-06-07,023,GELISC00603,1.0
2021-06-21,alm,GELISC00603,1.0
2021-07-05,023,GELISC00603,1.0
2021-07-12,023,GELISC00603,2.0
2021-08-23,018,GELISC00603,1.0
2021-10-18,011,GELISC00603,1.0
2021-06-14,011,GELISC00604,1.0
2021-06-14,018,GELISC00604,1.0
2021-03-15,010,GELISC00605,1.0
2021-03-22,alm,GELISC00605,1.0
2021-04-05,025,GELISC00605,1.0
2021-04-19,023,GELISC00605,1.0
2021-05-03,122,GELISC00605,1.0
2021-05-10,010,GELISC00605,1.0
2021-05-10,025,GELISC00605,1.0
2021-05-24,023,GELISC00605,2.0
2021-05-24,010,GELISC00605,1.0
2021-05-24,alm,GELISC00605,1.0
2021-06-14,alm,GELISC00605,2.0
2021-06-14,025,GELISC00605,1.0
2021-06-14,alm,GELISC00605,1.0
2021-06-21,025,GELISC00605,1.0
2021-06-28,alm,GELISC00605,1.0
2021-06-28,010,GELISC00605,1.0
2021-07-05,010,GELISC00605,1.0
2021-07-12,025,GELISC00605,3.0
2021-07-12,025,GELISC00605,1.0
2021-07-12,003,GELISC00605,1.0
2021-07-19,010,GELISC00605,1.0
2021-08-02,023,GELISC00605,1.0
2021-08-23,alm,GELISC00605,2.0
2021-08-23,011,GELISC00605,1.0
2021-09-20,alm,GELISC00605,1.0
2021-10-04,010,GELISC00605,1.0
2021-11-08,alm,GELISC00605,1.0
2021-03-15,018,GELISC00606,1.0
2021-03-29,003,GELISC00606,1.0
2021-03-29,023,GELISC00606,2.0
2021-04-12,007,GELISC00606,1.0
2021-05-17,202,GELISC00606,2.0
2021-05-24,025,GELISC00606,2.0
2021-05-24,010,GELISC00606,1.0
2021-06-07,018,GELISC00606,1.0
2021-06-14,025,GELISC00606,1.0
2021-06-21,alm,GELISC00606,1.0
2021-07-05,025,GELISC00606,1.0
2021-07-12,025,GELISC00606,1.0
2021-07-19,010,GELISC00606,1.0
2021-08-02,010,GELISC00606,1.0
2021-08-16,007,GELISC00606,1.0
2021-09-13,010,GELISC00606,1.0
2021-09-20,alm,GELISC00606,1.0
2021-09-27,alm,GELISC00606,1.0
2021-10-11,010,GELISC00606,1.0
2021-10-11,023,GELISC00606,1.0
2021-11-22,007,GELISC00606,1.0
2021-03-22,alm,GELISC00607,2.0
2021-04-12,025,GELISC00607,1.0
2021-04-12,010,GELISC00607,1.0
2021-04-26,026,GELISC00607,1.0
2021-05-17,alm,GELISC00607,3.0
2021-05-17,010,GELISC00607,1.0
2021-06-07,010,GELISC00607,1.0
2021-06-07,alm,GELISC00607,3.0
2021-06-21,018,GELISC00607,1.0
2021-06-28,003,GELISC00607,1.0
2021-06-28,019,GELISC00607,1.0
2021-07-05,010,GELISC00607,1.0
2021-07-05,003,GELISC00607,2.0
2021-09-06,010,GELISC00607,1.0
2021-09-27,alm,GELISC00607,1.0
2021-03-08,003,GELISC00608,1.0
2021-05-03,023,GELISC00608,1.0
2021-05-10,023,GELISC00608,1.0
2021-05-24,018,GELISC00608,1.0
2021-05-31,015,GELISC00608,1.0
2021-06-07,202,GELISC00608,1.0
2021-07-05,alm,GELISC00608,1.0
2021-07-05,003,GELISC00608,1.0
2021-07-26,010,GELISC00608,1.0
2021-08-30,015,GELISC00608,1.0
2021-09-20,015,GELISC00608,1.0
2021-09-27,alm,GELISC00608,1.0
2021-10-04,010,GELISC00608,2.0
2021-10-18,023,GELISC00608,1.0
2021-02-08,010,GELISC00609,1.0
2021-03-08,003,GELISC00609,1.0
2021-03-22,018,GELISC00609,1.0
2021-04-12,alm,GELISC00609,1.0
2021-04-19,015,GELISC00609,1.0
2021-05-10,015,GELISC00609,1.0
2021-05-17,026,GELISC00609,1.0
2021-05-17,010,GELISC00609,1.0
2021-06-14,003,GELISC00609,1.0
2021-06-14,025,GELISC00609,1.0
2021-06-21,alm,GELISC00609,1.0
2021-06-21,122,GELISC00609,1.0
2021-06-21,010,GELISC00609,1.0
2021-06-28,010,GELISC00609,1.0
2021-07-05,010,GELISC00609,1.0
2021-07-12,025,GELISC00609,1.0
2021-07-19,025,GELISC00609,2.0
2021-07-26,010,GELISC00609,1.0
2021-08-09,010,GELISC00609,1.0
2021-08-16,202,GELISC00609,1.0
2021-08-30,015,GELISC00609,1.0
2021-09-20,007,GELISC00609,1.0
2021-09-27,alm,GELISC00609,1.0
2021-10-25,202,GELISC00609,1.0
2021-04-12,025,GELISC00610,1.0
2021-05-10,003,GELISC00610,1.0
2021-05-24,011,GELISC00610,1.0
2021-05-31,010,GELISC00610,1.0
2021-08-09,202,GELISC00610,1.0
2021-09-27,alm,GELISC00610,1.0
2021-10-18,011,GELISC00610,1.0
2021-05-24,025,GELISC00611,1.0
2021-06-07,003,GELISC00611,1.0
